"GeneSymbol","uniprot_id","log2FoldChange","Target_importance","Target","protein","Degree","Betweenness","Eigenvector","MCC","EPC","Score","Degree_Shifted","Betweenness_Shifted","Eigenvector_Shifted","MCC_Shifted","EPC_Shifted","Adjusted_logFC"
"ADAMTS17","Q2I7G4",2.57486988478524,0.0116455116421,"Q2I7G4","9606.ENSP00000268070",1,0,0.00189320141239107,2,1485,0.829926977018729,0.01,0.01,0.0344668265639372,0.01,0.100431689134722,1.60464011067443
"ADAMTS3","O15072",4.58497836899312,0.13091915394727,"O15072","9606.ENSP00000286657",2,161.879180648973,0.03356513226919,2,1808.75836129795,31.9549810048466,0.129882779837503,0.0297729306133175,0.443779662560406,0.01,0.120160810080587,2.1412562595339
"ADAMTS4","O75173",4.57880015530147,0.413972719142835,"O75173","9606.ENSP00000356975",5,435.865734794183,0.0429578356570181,3,2356.73146958836,85.6035669176015,0.48953111935001,0.0632393535490921,0.565166453871876,0.427956572003405,0.153553083519338,2.13981311223702
"ADCY2","Q08462",3.50308838354774,1.5822289271291,"Q08462","9606.ENSP00000342952",17,5143.74355008259,0.0414730296700055,4,11772.4871001652,978.196220817604,1.92812447740004,0.638288850368156,0.545977533808981,0.84591314400681,0.727328478501032,1.87165391660631
"ADCY3","O60266",1.62996759325572,1.45611902808157,"O60266","9606.ENSP00000384484",16,3854.51261557369,0.0267666906433427,5,9194.02523114736,735.456123437434,1.80824169756254,0.480814160229559,0.355919865353421,1.26386971601022,0.570202695357665,1.27670184195674
"ADCY6","O43306",1.00736218045156,1.84419134294917,"O43306","9606.ENSP00000311405",20,5238.48757382761,0.0312732955436409,5,11961.9751476552,998.196084858851,2.28777281691255,0.64986147508757,0.414161064502183,1.26386971601022,0.738875462466911,1.00367433983915
"ADCY7","P51828",2.16925294433648,1.80279026136414,"P51828","9606.ENSP00000501053",19,6942.68164722175,0.0400917191730611,5,15370.3632944435,1317.37301776807,2.16789003707504,0.858022345619275,0.528126139795388,1.26386971601022,0.946575123747792,1.4728383972237
"ADGRB1","O14514",4.57857899335677,0.0101984940833179,"O14514","9606.ENSP00000430945",1,0,0.000223785029713364,2,1485,0.829815009261943,0.01,0.01,0.0128920903363827,0.01,0.100431689134722,2.13976143374834
"ADGRE5","O00718",1.91392178626053,0.103869942294581,"O00718","9606.ENSP00000242786",2,32.0182873782036,0.00579294694761704,2,1549.03657475641,7.57563143958815,0.129882779837503,0.0139109128928649,0.0848652664918664,0.01,0.104333936858188,1.38344562099872
"ADGRF1","Q5KU15",1.44062865776154,0.0165771855317263,"Q5KU15","9606.ENSP00000360299",1,0,0.0075828470807516,2,1485,0.830308581553706,0.01,0.01,0.107997076893836,0.01,0.100431689134722,1.20026191215149
"ADIPOQ","Q15848",4.1505474962822,1.04791464680805,"Q15848","9606.ENSP00000389814",11,2482.87738084116,0.100359806620062,5,6450.75476168233,474.302843063734,1.20882779837502,0.313274096001296,1.30700198113739,1.26386971601022,0.403033839355559,2.03728925199202
"ADIRF","Q15847",1.47875392111743,0.0193403183364087,"Q15847","9606.ENSP00000361083",1,0,0.0107706585510792,2,1485,0.830522388069021,0.01,0.01,0.149194822602534,0.01,0.100431689134722,1.21604026295079
"ADM","P35318",-1.11808708572952,0.111905886477051,"P35318","9606.ENSP00000436607",2,491.458764939009,0.00291345530064142,2,2467.91752987803,93.8216047597978,0.129882779837503,0.070029832245802,0.0476520982268592,0.01,0.160328516969627,-1.05739637115394
"ADORA2A","P29274",2.40030515998063,0.336669631799621,"P29274","9606.ENSP00000480012",4,1979.2561525453,0.0146089756643789,3,5443.51230509059,374.591944779801,0.369648339512507,0.251758664785459,0.19879939108312,0.427956572003405,0.341654704100979,1.54929182531266
"ADRA1B","P35368",2.43389099193517,0.0105078498817219,"P35368","9606.ENSP00000306662",1,0,0.000580687152149682,2,1485,0.829838946687295,0.01,0.01,0.017504522100271,0.01,0.100431689134722,1.56009326385802
"ADRA2A","P08913",-1.2933914383685,0.223134660516803,"P08913","9606.ENSP00000280155",3,1565.84841767385,0.00117150625472246,2,4616.69683534769,296.240883538659,0.249765559675005,0.201262471118978,0.0251399846657949,0.01,0.291270391748169,-1.13727368665968
"ADRA2C","P18825",1.84298122760888,0.010048227802479,"P18825","9606.ENSP00000386069",1,0,5.04236288968741e-05,2,1485,0.82980338191279,0.01,0.01,0.0106516507830965,0.01,0.100431689134722,1.35756444694492
"ADRB1","P08588",-2.31172013702627,0.290667029587001,"P08588","9606.ENSP00000358301",4,136.48625776208,0.0102705325990917,3,1757.97251552416,28.666889151719,0.369648339512507,0.0266712809737593,0.142731434794288,0.427956572003405,0.11706603257556,-1.52043419358625
"AFF3","P51826",-1.00542221923592,0.0100230124584194,"P51826","9606.ENSP00000386834",1,0,2.13328219384919e-05,2,1485,0.829801430792367,0.01,0.01,0.0102756951537603,0.01,0.100431689134722,-1.00270744449013
"AGPAT4","Q5TEE8",2.69920852827041,0.661709507190482,"Q5TEE8","9606.ENSP00000314036",8,675.423140646666,0.00259273013992992,6,2835.84628129333,132.806355856603,0.849179458862517,0.092500386035406,0.0435072001560785,1.68182628801362,0.182749284133855,1.64292681768556
"AGR2","O95994",-1.30042076931694,0.128631268370491,"O95994","9606.ENSP00000391490",2,0,0.0302449433388979,3,1485,1.57708852834974,0.129882779837503,0.01,0.400871134083045,0.427956572003405,0.100431689134722,-1.1403599297226
"AHNAK2","Q5BKX7",-1.24541956090493,0.0175652658170966,"Q5BKX7","9606.ENSP00000353114",1,0,0.00872278999698432,2,1485,0.830385037525098,0.01,0.01,0.122729152119276,0.01,0.100431689134722,-1.11598367412115
"AHR","P35869",-1.21129121832053,0.37044773602222,"P35869","9606.ENSP00000242057",4,2085.39847838014,0.0507715173946825,3,5655.79695676028,394.519407607192,0.369648339512507,0.264723549061836,0.666146727101118,0.427956572003405,0.354590862879864,-1.1005867609237
"AIMP2","Q13155",-2.40500631175335,0.213195161926877,"Q13155","9606.ENSP00000223029",3,707.416776430717,0.00744495296547127,3,2899.83355286143,135.10680660457,0.249765559675005,0.0964082878291368,0.106214999519147,0.427956572003405,0.186648527429695,-1.5508082769167
"AK1","P00568",-1.3959647568896,0.724893172547408,"P00568","9606.ENSP00000223836",8,2932.71000352952,0.0108286395488233,7,7350.42000705904,556.555088139416,0.849179458862517,0.368219452163623,0.149944141194061,2.09978286001703,0.457857456468242,-1.18150952467155
"AK9","Q3MIS4",-1.54738932754452,1.40185359342261,"Q3MIS4","9606.ENSP00000410186",15,5253.1585519274,0.0189006502749699,7,11991.3171038548,997.295021034426,1.68835891772503,0.651653479660572,0.254262934306219,2.09978286001703,0.740663496605484,-1.24394104665154
"AKAP5","P24588",1.44213087545307,0.885877026970641,"P24588","9606.ENSP00000378207",9,6206.62918495478,0.0232046988392557,4,13898.2583699095,1171.84012693886,0.96906223870002,0.768116316901932,0.309886392568984,0.84591314400681,0.856868294294188,1.20088753655497
"AKAP6","O15028",1.63139068212471,0.191755118059538,"O15028","9606.ENSP00000280979",3,2.74321151655204,0.00134572346996875,3,1490.4864230331,2.82507592356028,0.249765559675005,0.0103350729275808,0.0273914843540926,0.427956572003405,0.100766019661805,1.27725905051587
"AKAP7","O43687",1.73709958184807,0.372963378726167,"O43687","9606.ENSP00000405252",5,21.1819965520727,0.00165066661965782,4,1527.36399310415,7.76665510296527,0.48953111935001,0.0125873008894447,0.0313324232877267,0.84591314400681,0.103013257500558,1.31799073663212
"AKAP8L","O94792",1.01465063310346,0.20799019615052,"O94792","9606.ENSP00000380557",3,781.640101652949,0.00443885576001271,2,3048.2802033059,149.029517596347,0.249765559675005,0.105474386716129,0.067365641770465,0.01,0.195694539118431,1.00729868117826
"AKR1C3","P42330",2.769041474659,0.484416941173387,"P42330","9606.ENSP00000369927",6,1042.87151759729,0.00156178014512575,4,3570.74303519458,200.293176031958,0.609413899187512,0.137382817687786,0.0301836971447912,0.84591314400681,0.227532272540132,1.66404371176331
"ALDH1A3","P47895",3.37878029159775,0.564923391051158,"P47895","9606.ENSP00000332256",7,952.774833001683,0.000133826656673534,3,3390.54966600336,184.10481062683,0.729296679025015,0.126377847895766,0.0117295114915045,0.427956572003405,0.216551685783502,1.83814588419901
"ALDH1L2","Q3SY68",-2.21286027514782,0.103121786562053,"Q3SY68","9606.ENSP00000258494",2,0,0.000814791240074102,3,1485,1.57511464804847,0.129882779837503,0.01,0.020529970993171,0.427956572003405,0.100431689134722,-1.48756857830079
"ALDH3B2","P48448",1.41625902176632,0.1054709411658,"P48448","9606.ENSP00000501254",2,294.070031147017,0.000709702260193832,2,2073.14006229403,56.7676438466486,0.129882779837503,0.0459195438104842,0.0191718514462052,0.01,0.136271648218988,1.19006681399253
"ALDH4A1","P30038",1.55793815525503,0.406596969520076,"P30038","9606.ENSP00000364490",5,1728.79547533899,0.000255218516729304,3,4942.59095067799,328.309473748142,0.48953111935001,0.221165838877206,0.013298321638602,0.427956572003405,0.311129660837377,1.24817392828685
"ALDH6A1","Q02252",-1.03741182027549,0.389679333844256,"Q02252","9606.ENSP00000450436",5,754.620446230046,0.00153901449846777,4,2994.24089246009,145.447713388007,0.48953111935001,0.102174037840314,0.0298894848519253,0.84591314400681,0.192401502622837,-1.01853415272905
"ALG5","Q5TBA6",-1.04702343955419,0.0107303882410342,"Q5TBA6","9606.ENSP00000239891",1,0,0.000837428461579892,2,1485,0.829856166326918,0.01,0.01,0.0208225235809975,0.01,0.100431689134722,-1.02324163302428
"ALOX15","P16050",-2.85330022434766,0.756153380739309,"P16050","9606.ENSP00000293761",9,247.297470981692,0.021222156747122,6,1979.59494196339,53.1748246227363,0.96906223870002,0.0402064522131056,0.284264969931929,1.68182628801362,0.130571214767632,-1.68917146090847
"ALOX5","P09917",6.48818133416669,0.878314339302138,"P09917","9606.ENSP00000363512",10,1731.29747098169,0.0212599173456672,6,4947.59494196338,332.48627715534,1.08894501853752,0.221471448196697,0.284752969787364,1.68182628801362,0.311434593037077,2.547190871169
"ALOXE3","Q3ZB74",3.01585923603409,0.102411022869974,"Q3ZB74","9606.ENSP00000314879",2,0,0,3,2,1.50091,0.129882779837503,0.01,0.01,0.427956572003405,0.0100609377959129,1.73662294008633
"AMOT","Q4VCS5",4.76829590923999,0.295467844075353,"Q4VCS5","9606.ENSP00000361027",4,335.050933041108,0.00559611949853126,4,2155.10186608221,65.9514264822116,0.369648339512507,0.0509252062210209,0.0823215629913911,0.84591314400681,0.141266219890884,2.18364280715505
"AMOTL1","Q63HK7",1.53131733143363,0.326957891015479,"Q63HK7","9606.ENSP00000387739",4,760.391366164815,0.0306773214182515,4,3005.78273232963,145.798014784407,0.369648339512507,0.10287893391767,0.406458980895516,0.84591314400681,0.193104836905265,1.237464072785
"AMOTL2","Q53EP1",-2.01420221035554,0.298569351974593,"Q53EP1","9606.ENSP00000424765",4,108.330531885593,0.0151702364197733,4,1701.66106377118,23.3921149133203,0.369648339512507,0.0232321653821714,0.206052855753864,0.84591314400681,0.113634536821079,-1.4192259194207
"ANAPC13","Q9BS18",-1.52272229002203,0.210795979932694,"Q9BS18","9606.ENSP00000421842",3,782.346514548769,0.00269541255393701,3,3049.69302909754,149.172298492415,0.249765559675005,0.105560672383733,0.0448342184005371,0.427956572003405,0.195780633608183,-1.23398634110027
"ANGPT1","Q15389",-5.60103125015017,0.856249731536332,"Q15389","9606.ENSP00000428340",9,180.191517787285,0.148401043124129,4,1845.38303557457,40.5656449769914,0.96906223870002,0.0320097134420414,1.92786386818699,0.84591314400681,0.122392637007031,-2.36664979457252
"ANGPTL4","PP1158",3.0804003352609,0.319290238262983,"PP1158","9606.ENSP00000301455",4,102.398240462382,0.0441944778162087,3,1689.79648092476,22.2701618232255,0.369648339512507,0.0225075583868872,0.581148223710277,0.427956572003405,0.112911535292992,1.75510692986521
"ANK2","Q01484",1.98388289123972,1.80309126839707,"Q01484","9606.ENSP00000349588",18,10188.6817710702,0.0562464974118923,5,21862.3635421405,1925.97827451789,2.04800725723754,1.25450900290508,0.736902741567066,1.26386971601022,1.34218330990835,1.40850377750282
"ANKRD1","Q15327",3.48240278692741,0.0188543402861794,"Q15327","9606.ENSP00000360762",1,0,0.0102099882857112,2,1485,0.830484783914323,0.01,0.01,0.141948989141534,0.01,0.100431689134722,1.86611971398606
"ANKRD52","Q8NB46",1.47429254058309,0.01,"Q8NB46","9606.ENSP00000267116",1,0,0,2,1,0.7556,0.01,0.01,0.01,0.01,0.01,1.21420448878395
"ANO1","ORAOV2",-1.12538000817186,0.225292703393217,"ORAOV2","9606.ENSP00000347454",3,1601.26283061748,0.00272464725962308,2,4687.52566123497,302.888981305606,0.249765559675005,0.2055882079249,0.0452120337079774,0.01,0.295586544284837,-1.06083929422503
"ANO5","Q75V66",1.52891003273311,0.0102933313449049,"Q75V66","9606.ENSP00000315371",1,0,0.000333198268841457,2,1485,0.829822347607891,0.01,0.01,0.0143060945347869,0.01,0.100431689134722,1.23649101603413
"ANTXR1","Q4ZFV6",1.829312249138,0.133533905403256,"Q4ZFV6","9606.ENSP00000301945",2,1484,0.00161650546374945,2,4453,280.141358419022,0.129882779837503,0.191264995983591,0.0308909409016671,0.01,0.281295067404166,1.35252070192585
"ANTXR2","P58335",1.24641106581015,0.0100648297048343,"P58335","9606.ENSP00000306185",1,0,6.95771544413838e-05,2,1485,0.829804666539748,0.01,0.01,0.0108991817560392,0.01,0.100431689134722,1.11642781486765
"ANXA1","P04083",3.6219211053166,0.850875407920182,"P04083","9606.ENSP00000366109",9,1405.29123363707,0.104839537195375,5,4295.58246727413,270.548731966111,0.96906223870002,0.181651017399596,1.36489586940622,1.26386971601022,0.271702389921808,1.90313454734987
"ANXA2","P07355",1.19178549989626,1.9123019368562,"P07355","9606.ENSP00000346032",19,5572.95445251002,0.202659016489992,5,12630.9089050201,1060.25873216542,2.16789003707504,0.690715341274236,2.62906787921542,1.26386971601022,0.779638811252447,1.09168928724993
"ANXA6","P08133",1.14379109204642,0.304922233397529,"P08133","9606.ENSP00000346550",4,88.2868899630361,0.0279913813205366,3,1661.57377992607,19.6200923658063,0.369648339512507,0.0207839102119633,0.37174717997365,0.427956572003405,0.111191706099424,1.06948169317965
"AOC1","P19801",3.29008211615387,0.233338450023083,"P19801","9606.ENSP00000411613",3,2050.61606603261,0.000123235239323734,2,5586.23213206521,387.241396181029,0.249765559675005,0.260475008742108,0.0115926330961749,0.01,0.35035173578988,1.81385835063102
"AP1G2","O75504",1.4092700539864,0.575300764748695,"O75504","9606.ENSP00000312442",7,972.783030859931,0.00661522456163624,4,3430.56606171985,187.871474236138,0.729296679025015,0.128821773707366,0.0954919877894206,0.84591314400681,0.218990196738843,1.18712680619486
"AP1S3","Q8WTY1",1.49770127607419,0.389912809571499,"Q8WTY1","9606.ENSP00000379891",5,848.555251660415,0.00428592160474405,3,3182.11050332084,163.071049298455,0.48953111935001,0.113647819598437,0.0653891941362248,0.427956572003405,0.203849862627702,1.22380606146325
"AP2M1","P20172",1.22380425455505,1.29086234892229,"P20172","9606.ENSP00000403362",13,7294.45621992875,0.0500939977958668,5,16073.9124398575,1378.99899140946,1.44859335805003,0.900990281272148,0.657390788927084,1.26386971601022,0.989447857985716,1.10625686644425
"AP2S1","O75977",1.52716382500083,1.17131380702343,"O75977","9606.ENSP00000470176",12,5816.70296190585,0.052904964828253,5,13118.4059238117,1100.86036834496,1.32871057821253,0.720488301231541,0.693718377956017,1.26386971601022,0.809345805091713,1.23578470009983
"AP3B2","O14808",4.46218925250563,0.191402794104916,"O14808","9606.ENSP00000440984",3,11.8739491687789,0.000697774660073743,3,1508.74789833756,4.53905453770962,0.249765559675005,0.0114503580514744,0.0190177048659459,0.427956572003405,0.101878833716976,2.11238946515685
"AP3S1","O00647",-1.00071451632972,0.507403644037641,"O00647","9606.ENSP00000325369",6,1903.89696383497,0.00531044741675935,4,5292.79392766992,361.925124222809,0.609413899187512,0.242553824462747,0.0786296740919186,0.84591314400681,0.332470258377397,-1.00035719437095
"APBB2","Q8IUI6",-1.9400312907917,0.157650582610828,"Q8IUI6","9606.ENSP00000427211",2,965.217344846943,0.043159686822574,2,3415.43468969389,182.758264694863,0.129882779837503,0.127897653731114,0.567775081473282,0.01,0.218068124278443,-1.39285006041271
"APLP1","O00113",1.77065720085377,0.100705215142106,"O00113","9606.ENSP00000221891",2,9.35952380952381,0.00274105951224757,2,1503.71904761905,3.3219236523853,0.129882779837503,0.0111432304890443,0.0454241377851552,0.01,0.101572386638215,1.33066043784798
"APOBEC3B","O95618",1.47288842297094,0.0104779473018624,"O95618","9606.ENSP00000327459",1,0,0.000546188706433648,2,1485,0.829836632876541,0.01,0.01,0.0170586807425923,0.01,0.100431689134722,1.21362614629504
"APOBEC3F","Q45F03",3.84050730823745,0.0995809087203077,"Q45F03","9606.ENSP00000309749",2,38.0668070931351,0.000684750773049725,2,1561.13361418627,8.71071695375767,0.129882779837503,0.014649716735071,0.0188493903998149,0.01,0.105071103778116,1.95972123227704
"APOD","P05090",-6.25465871114502,0.199758005683625,"P05090","9606.ENSP00000345179",3,280.225047633351,0.00324023403130349,3,2045.4500952667,54.9140932642292,0.249765559675005,0.0442284313569819,0.0518752297307569,0.427956572003405,0.134584282659442,-2.50093156866497
"AR","P10275",1.78098041604884,3.23488988376348,"P10275","9606.ENSP00000363822",29,21106.830263375,0.28629900589688,8,43698.6605267499,3983.66407911508,3.36671783545007,2.58811961113006,3.70999096602175,2.51773943202043,2.67283911904964,1.33453378228085
"ARAP3","Q05CH1",9.28343929628871,0.0142521316950282,"Q05CH1","9606.ENSP00000239440",1,0,0.00490044496196974,2,1485,0.830128672843599,0.01,0.01,0.0733309991139318,0.01,0.100431689134722,3.0468736922112
"AREG","P15514",-6.63423616099276,1.25232533226455,"P15514","9606.ENSP00000379097",13,458.270316364157,0.18146433972068,6,2401.54063272831,95.7292746011447,1.44859335805003,0.0659759885816361,2.3551580473299,1.68182628801362,0.156283655157787,-2.57570110086414
"ARG2","P78540",1.08933039408466,0.0100140432033901,"P78540","9606.ENSP00000261783",1,0,1.09850406033161e-05,2,1485,0.829800736766673,0.01,0.01,0.0101419653933703,0.01,0.100431689134722,1.0437099185524
"ARHGAP10","Q2VPC4",1.33210387538339,0.01,"Q2VPC4","9606.ENSP00000336923",1,0,0,2,1,0.7556,0.01,0.01,0.01,0.01,0.01,1.15416804468994
"ARHGAP11B","Q3KRB8",1.71239315038352,0.011469954636984,"Q3KRB8","9606.ENSP00000392760",1,0,0.0016906622388643,2,1485,0.829913392716361,0.01,0.01,0.0318493074776695,0.01,0.100431689134722,1.30858440705348
"ARHGAP26","O75117",2.47329189379396,0.01,"O75117","9606.ENSP00000274498",1,0,0,2,1,0.7556,0.01,0.01,0.01,0.01,0.01,1.57267030676934
"ARHGAP27","Q494U0",1.71003187714794,0.0142521316950282,"Q494U0","9606.ENSP00000403323",1,0,0.00490044496196974,2,1485,0.830128672843599,0.01,0.01,0.0733309991139318,0.01,0.100431689134722,1.30768187153755
"ARHGAP44","O75160",1.86992067580594,0.0993128054047272,"O75160","9606.ENSP00000368994",2,36.8195503025279,0.00040842679064289,2,1558.63910060506,8.47656337597539,0.129882779837503,0.0144973690281034,0.0152783118506679,0.01,0.104919093618601,1.36745042901231
"ARHGAP8","O75983",1.82083566767966,0.01,"O75983","9606.ENSP00000374424",1,0,0,2,1,0.7556,0.01,0.01,0.01,0.01,0.01,1.34938343982712
"ARL2BP","Q504R0",-1.02615958229874,0.010232253531265,"Q504R0","9606.ENSP00000219204",1,0,0.000262733123418926,2,1485,0.829817621510588,0.01,0.01,0.0133954368094273,0.01,0.100431689134722,-1.01299535156818
"ARNT2","O15024",4.53963292733426,0.228420093145247,"O15024","9606.ENSP00000307479",3,1491.11149610702,0.00924579922373805,2,4467.22299221403,282.211810164963,0.249765559675005,0.192133638377982,0.129488272389613,0.01,0.282161785200976,2.130641435656
"ARSB","P15848",2.37035067812809,0.132218054813277,"P15848","9606.ENSP00000264914",2,1484,9.84157082139169e-05,2,4453,280.141256600742,0.129882779837503,0.191264995983591,0.0112718773862501,0.01,0.281295067404166,1.53959432258244
"ARSG","Q6UXF2",-1.40966598072593,0.0100081932493605,"Q6UXF2","9606.ENSP00000407193",1,0,4.23598007146172e-06,2,1485,0.829800284107183,0.01,0.01,0.0100547437737255,0.01,0.100431689134722,-1.18729355288653
"ASAP1","Q9ULH1",1.10115795744319,0.302262971279292,"Q9ULH1","9606.ENSP00000429900",4,130.795891961099,0.0237991975503038,3,1746.5917839222,27.5996010511171,0.369648339512507,0.0259762242796488,0.317569408628711,0.427956572003405,0.116372515875861,1.04936073751746
"ASF1B","Q53G51",1.64479568813932,1.2789845542134,"Q53G51","9606.ENSP00000263382",14,2545.51736579179,0.0355214703330342,10,6576.03473158357,488.31363233145,1.56847613788753,0.32092533361618,0.469062436910364,3.35365257602724,0.410668124593373,1.28249588230891
"ASGR1","P07306",3.16416636022943,0.132133090928889,"P07306","9606.ENSP00000269299",2,1484,3.93331310693212e-07,2,4453,280.141250026381,0.129882779837503,0.191264995983591,0.0100050832251117,0.01,0.281295067404166,1.77881037781699
"ASIC1","P78348",1.71328800037518,0.01052935532761,"P78348","9606.ENSP00000228468",1,0,0.000605497869521002,2,1485,0.829840610742109,0.01,0.01,0.0178251639056688,0.01,0.100431689134722,1.30892627767005
"ASPH","Q12797",1.27629103799675,0.175986969662219,"Q12797","9606.ENSP00000368767",2,2966,0.0114009075443757,2,7417,558.343054658869,0.129882779837503,0.372285699519765,0.157339858154565,0.01,0.461914694489959,1.12973051565263
"ASPM","Q4G1H1",1.04531055989339,2.15368506356647,"Q4G1H1","9606.ENSP00000356379",19,21905.5854063669,0.0392796280391323,7,45296.1708127338,4126.22983696785,2.16789003707504,2.68568453551436,0.517631063678339,2.09978286001703,2.77018787482566,1.02240430353818
"ASRGL1","Q567Q4",1.75426969056522,0.0100282596547402,"Q567Q4","9606.ENSP00000400057",1,0,2.73864841403798e-05,2,1485,0.829801836811491,0.01,0.01,0.0103539297790891,0.01,0.100431689134722,1.32448846373429
"ATAD2","Q14CR1",1.23427437752622,0.658783235655279,"Q14CR1","9606.ENSP00000287394",7,3181.0769754057,0.0445272188972119,4,7847.15395081138,602.414956263729,0.729296679025015,0.398556539872243,0.585448409768832,0.84591314400681,0.488127328155624,1.11097901759044
"ATF3","P18847",-1.97076735521709,1.76474896191518,"P18847","9606.ENSP00000344352",19,2264.99323216238,0.114949617395228,6,6014.98646432476,439.292659212361,2.16789003707504,0.286660370034215,1.49555369438898,1.68182628801362,0.376479079785878,-1.40384021712483
"ATF4","P18848",-1.41163722890692,2.05913587110715,"P18848","9606.ENSP00000336790",22,4443.63858462678,0.0920080710290772,6,10372.2771692535,850.471336087464,2.52753837658755,0.552773672638076,1.19906815810353,1.68182628801362,0.642002771495942,-1.18812340643004
"ATF6","O15139",-1.32729508126165,1.72242333336366,"O15139","9606.ENSP00000356919",18,5364.81897651179,0.0907538308069619,5,12214.6379530236,1020.44506513023,2.04800725723754,0.665292378861255,1.18285895934466,1.26386971601022,0.754272176935224,-1.15208293159028
"ATG3","Q6PKC5",-1.04788009316847,0.625978795973672,"Q6PKC5","9606.ENSP00000283290",7,2645.38536586168,0.0258097722781686,3,6775.77073172335,501.843381940981,0.729296679025015,0.333123832694048,0.343553111597944,0.427956572003405,0.422839596206348,-1.02366014534535
"ATP11A","P98196",1.55360716113384,0.0100000060937796,"P98196","9606.ENSP00000420387",1,0,0,2,3,0.7557,0.01,0.01,0.01,0.01,0.0101218755918258,1.24643778871384
"ATP11C","Q5JT69",1.63801165558017,0.0100000060937796,"Q5JT69","9606.ENSP00000332756",1,0,0,2,3,0.7557,0.01,0.01,0.01,0.01,0.0101218755918258,1.27984829397088
"ATP2A1","O14983",2.54079517247046,0.133480554865758,"O14983","9606.ENSP00000349595",2,1484,0.00155495523529332,2,4453,280.141354290848,0.129882779837503,0.191264995983591,0.0300954952851837,0.01,0.281295067404166,1.59398719332072
"ATP2B1","P20020",1.77680416714365,0.204854359443575,"P20020","9606.ENSP00000392043",3,110.934578666581,0.0135969826166256,3,1706.86915733315,23.1355810569146,0.249765559675005,0.0235502398628296,0.185720878558656,0.427956572003405,0.113951906563654,1.332968179344
"ATP2B4","P23634",4.55542266269778,0.232915066446116,"P23634","9606.ENSP00000350310",3,1580.41582940506,0.0120698533585341,2,4645.83165881013,298.976209020984,0.249765559675005,0.203041825451154,0.165984992849988,0.01,0.293045803674281,2.13434361401762
"ATP7B","P35670",1.47597079741366,0.224375093219927,"P35670","9606.ENSP00000242839",3,1631.3653510496,0.000869903961217691,2,4747.7307020992,308.539702043489,0.249765559675005,0.209265117119795,0.0212422213543113,0.01,0.299255306777949,1.21489538537837
"ATP8B2","P98198",-1.28380531652668,0.0100000060937796,"P98198","9606.ENSP00000500034",1,0,0,2,3,0.7557,0.01,0.01,0.01,0.01,0.0101218755918258,-1.13305133004938
"ATRIP","Q69YK9",-1.19433240930949,1.13383789889651,"Q69YK9","9606.ENSP00000323099",13,296.300776230239,0.0341641888319648,9,2077.60155246048,65.3453431060854,1.44859335805003,0.0461920208984564,0.451521582108675,2.93569600402384,0.136543521596218,-1.09285516392132
"AUH","Q13825",-1.88988607139272,0.103092533033543,"Q13825","9606.ENSP00000364883",2,0,0.000781041601412896,3,1485,1.57511238446021,0.129882779837503,0.01,0.0200938068585392,0.427956572003405,0.100431689134722,-1.37473127242844
"AUTS2","Q5D049",-1.31488017276604,0.206531760163119,"Q5D049","9606.ENSP00000344087",3,649.48223321515,0.00128957855319968,3,2783.9644664303,124.230921311181,0.249765559675005,0.0893318021530714,0.0266658943920078,0.427956572003405,0.179587720688142,-1.14668224577083
"AXIN2","Q3MJ88",3.88344471541369,0.813206677415982,"Q3MJ88","9606.ENSP00000302625",8,6087.68519061329,0.0491250369080689,3,13660.3703812266,1148.76843879815,0.849179458862517,0.7535877571603,0.644868403388058,0.427956572003405,0.842371924589699,1.97064576101685
"AZGP1","O60386",-5.05119972401184,0.193625642788391,"O60386","9606.ENSP00000292401",3,77.6876941804541,0.00152173082426355,3,1640.37538836091,16.8936660140412,0.249765559675005,0.0194892584727726,0.0296661189404198,0.427956572003405,0.109899922840545,-2.24748742466156
"B3GALT5","Q2M3L5",3.94287671809787,0.426126542217378,"Q2M3L5","9606.ENSP00000381699",3,10277.5,9.10518783221696e-06,3,22040,1931.60233061069,0.249765559675005,1.26535781416534,0.0101176710782407,0.427956572003405,1.35300808412408,1.98566782672678
"B3GALT6","Q5T7M5",-1.24717446123534,0.0103613539340156,"Q5T7M5","9606.ENSP00000368496",1,0,0.00041167556441008,2,1485,0.829827611080105,0.01,0.01,0.0153202974438474,0.01,0.100431689134722,-1.11676965451043
"B4GALNT1","Q00973",6.17104447807246,0.570219966846577,"Q00973","9606.ENSP00000341562",5,8876.33333333334,3.12757285527668e-09,3,19237.6666666667,1670.04526333354,0.48953111935001,1.09421059704561,0.0100000404192507,0.427956572003405,1.18224006737754,2.48415870629726
"B4GALNT3","Q6L9W6",1.19726586339852,0.0100060422786819,"Q6L9W6","9606.ENSP00000266383",1,0,1.75441675678322e-06,2,1485,0.829800117668732,0.01,0.01,0.0100226732402734,0.01,0.100431689134722,1.09419644643844
"B4GALT6","O60514",3.97150165562843,0.102415541529699,"O60514","9606.ENSP00000306459",2,0,1.40932836272472e-10,3,1485,1.57506000000945,0.129882779837503,0.01,0.0100000018213484,0.427956572003405,0.100431689134722,1.9928626785678
"B9D2","Q9BPU9",-1.7611855678121,0.01,"Q9BPU9","9606.ENSP00000243578",1,0,0,2,1,0.7556,0.01,0.01,0.01,0.01,0.01,-1.32709666860109
